activity_id,competitor_id,technology_id,adoption_status,market_activity_score,launch_year,investment_level
7000,5,881,Pilot,9,2028,Medium
7001,10,881,Research,7,2025,High
7002,3,881,Research,4,2027,Medium
7003,4,881,Adopted,6,2026,Low
7004,9,881,Not Adopted,3,2025,Medium
7005,11,881,Pilot,8,2028,High
7006,7,881,Not Adopted,5,2026,High
7007,1,881,Research,7,2024,Medium
7008,6,881,Not Adopted,5,2027,Low
7009,3,882,Adopted,9,2026,High
7010,1,882,Adopted,7,2027,Low
7011,8,882,Adopted,10,2028,High
7012,2,882,Research,3,2028,Medium
7013,10,882,Not Adopted,8,2025,High
7014,9,882,Pilot,7,2025,Medium
7015,7,882,Not Adopted,9,2028,Low
7016,5,882,Pilot,3,2024,Low
7017,12,882,Not Adopted,4,2025,Low
7018,6,882,Adopted,7,2028,High
7019,4,882,Research,9,2028,High
7020,7,883,Not Adopted,3,2024,Low
7021,8,883,Not Adopted,9,2026,High
7022,4,883,Research,9,2028,Medium
7023,10,883,Research,4,2026,Medium
7024,2,883,Adopted,6,2024,High
7025,3,883,Adopted,10,2026,Low
7026,9,884,Research,10,2028,Low
7027,2,884,Adopted,7,2028,High
7028,5,884,Not Adopted,5,2026,Medium
7029,7,884,Not Adopted,4,2026,High
7030,7,885,Research,3,2027,High
7031,4,885,Adopted,7,2027,Medium
7032,6,885,Research,7,2027,Medium
7033,5,885,Pilot,10,2026,Medium
7034,2,885,Research,3,2025,Low
7035,12,885,Adopted,4,2024,Low
7036,8,885,Adopted,6,2028,Medium
7037,1,885,Pilot,5,2025,Low
7038,9,885,Not Adopted,6,2025,High
7039,3,885,Pilot,5,2026,High
7040,11,885,Research,6,2024,Medium
7041,2,886,Not Adopted,5,2024,Low
7042,3,886,Not Adopted,6,2028,Medium
7043,7,886,Adopted,3,2028,Medium
7044,6,886,Pilot,3,2027,Low
7045,5,886,Adopted,6,2027,Low
7046,9,886,Not Adopted,8,2028,High
7047,11,886,Adopted,6,2027,High
7048,1,886,Pilot,6,2026,Medium
7049,10,886,Adopted,4,2028,Low
7050,8,886,Pilot,6,2025,Medium
7051,3,887,Adopted,10,2024,High
7052,7,887,Research,10,2025,High
7053,6,887,Research,6,2025,High
7054,9,887,Not Adopted,4,2024,Medium
7055,12,887,Adopted,9,2026,Medium
7056,10,887,Adopted,7,2026,High
7057,9,888,Adopted,3,2027,Low
7058,1,888,Pilot,6,2025,Medium
7059,6,888,Not Adopted,9,2025,High
7060,7,888,Not Adopted,3,2028,Medium
7061,10,888,Not Adopted,4,2026,Low
7062,4,888,Research,10,2024,High
7063,6,889,Not Adopted,8,2026,Medium
7064,2,889,Research,8,2027,Medium
7065,1,889,Adopted,6,2027,Medium
7066,3,889,Not Adopted,5,2025,Low
7067,11,889,Pilot,10,2024,High
7068,12,890,Adopted,6,2026,High
7069,8,890,Not Adopted,3,2028,Medium
7070,3,890,Not Adopted,9,2026,High
7071,1,890,Research,10,2028,High
7072,11,890,Pilot,4,2024,Low
7073,2,890,Not Adopted,4,2025,Medium
7074,4,890,Adopted,9,2025,High
7075,9,890,Adopted,6,2027,Medium
7076,7,890,Adopted,8,2027,Medium
7077,5,890,Research,8,2025,Low
7078,10,890,Adopted,9,2027,Low
7079,6,890,Not Adopted,7,2024,High
7080,10,891,Not Adopted,5,2024,Low
7081,4,891,Not Adopted,4,2027,High
7082,7,891,Adopted,9,2028,Medium
7083,5,891,Research,6,2028,Low
7084,11,891,Adopted,3,2027,Low
7085,1,891,Pilot,3,2024,Low
7086,6,891,Adopted,6,2025,Medium
7087,8,891,Research,7,2026,Medium
7088,3,891,Pilot,4,2025,Low
7089,12,891,Pilot,9,2028,Medium
7090,2,891,Adopted,10,2027,Medium
7091,5,892,Adopted,6,2025,Medium
7092,1,892,Not Adopted,5,2025,Low
7093,8,892,Adopted,4,2024,Medium
7094,4,892,Research,6,2027,High
7095,12,892,Research,6,2026,Medium
7096,2,892,Not Adopted,9,2024,High
7097,9,892,Research,5,2024,Medium
7098,3,893,Research,9,2025,Low
7099,11,893,Research,9,2026,High
7100,7,893,Research,10,2027,Low
7101,5,893,Pilot,9,2025,Low
7102,9,894,Research,10,2028,Medium
7103,7,894,Adopted,7,2025,Medium
7104,10,894,Adopted,6,2028,Medium
7105,1,894,Not Adopted,6,2027,Low
7106,7,895,Not Adopted,3,2024,High
7107,5,895,Pilot,8,2028,Low
7108,2,895,Research,5,2024,Medium
7109,6,895,Pilot,8,2028,Medium
7110,11,895,Not Adopted,9,2026,High
7111,3,895,Pilot,7,2025,High
7112,9,895,Adopted,7,2025,Low
7113,10,895,Research,9,2027,Low
7114,12,895,Adopted,7,2028,High
7115,8,895,Pilot,4,2027,Low
7116,1,895,Adopted,8,2027,Medium
7117,4,895,Research,5,2024,High
7118,4,896,Not Adopted,3,2026,Medium
7119,5,896,Adopted,5,2026,Medium
7120,9,896,Pilot,7,2027,Low
7121,6,896,Research,5,2026,Medium
7122,3,896,Research,5,2028,High
7123,7,896,Research,6,2024,Medium
7124,2,896,Adopted,8,2025,Medium
7125,12,896,Adopted,4,2024,Medium
7126,8,896,Adopted,7,2025,Medium
7127,11,896,Research,7,2025,High
7128,1,896,Research,5,2026,High
7129,10,896,Not Adopted,8,2024,High
7130,10,897,Adopted,3,2028,Low
7131,6,897,Adopted,5,2025,Low
7132,8,897,Pilot,5,2027,Medium
7133,2,897,Not Adopted,9,2027,High
7134,11,897,Pilot,10,2025,Medium
7135,12,897,Pilot,6,2028,Medium
7136,2,898,Research,4,2026,Medium
7137,11,898,Adopted,9,2026,High
7138,12,898,Pilot,9,2026,Low
7139,3,898,Adopted,6,2025,High
7140,4,898,Adopted,8,2025,Medium
7141,8,898,Research,6,2025,High
7142,5,898,Pilot,8,2027,Low
7143,9,898,Research,6,2025,Low
7144,1,898,Pilot,10,2028,Low
7145,12,899,Pilot,5,2025,High
7146,7,899,Research,7,2026,Medium
7147,11,899,Pilot,4,2027,Medium
7148,10,899,Not Adopted,4,2028,Medium
7149,4,899,Adopted,3,2024,Low
7150,8,899,Adopted,6,2026,Low
7151,3,899,Not Adopted,9,2025,Medium
7152,6,899,Pilot,10,2028,High
7153,1,899,Research,8,2027,Medium
7154,9,899,Not Adopted,4,2027,Medium
7155,2,900,Not Adopted,7,2024,High
7156,3,900,Adopted,8,2028,Low
7157,7,900,Research,6,2028,High
7158,9,900,Adopted,10,2028,High
7159,6,900,Adopted,10,2026,High
7160,12,900,Adopted,7,2028,Low
7161,4,900,Not Adopted,7,2026,Medium
7162,5,900,Research,6,2025,High
7163,8,900,Pilot,6,2024,High
7164,10,900,Pilot,7,2028,Medium
7165,1,900,Not Adopted,10,2025,Low
7166,5,901,Pilot,8,2027,High
7167,2,901,Pilot,3,2026,Medium
7168,12,901,Adopted,5,2026,High
7169,11,901,Not Adopted,10,2024,High
7170,7,901,Not Adopted,10,2027,High
7171,9,901,Research,6,2026,Medium
7172,10,901,Adopted,6,2024,High
7173,8,901,Not Adopted,6,2027,Low
7174,11,902,Research,4,2025,Medium
7175,5,902,Adopted,6,2024,Medium
7176,2,902,Adopted,10,2028,Low
7177,9,902,Research,5,2027,Low
7178,7,902,Pilot,4,2024,Medium
7179,1,902,Not Adopted,7,2028,High
7180,10,902,Adopted,4,2024,Low
7181,12,903,Not Adopted,7,2026,High
7182,10,903,Adopted,6,2027,Low
7183,8,903,Adopted,7,2026,Medium
7184,6,903,Pilot,5,2025,Low
7185,2,903,Adopted,8,2028,Medium
7186,9,903,Research,7,2028,Low
7187,1,903,Not Adopted,6,2025,Low
7188,11,903,Adopted,3,2024,High
7189,7,903,Pilot,10,2028,Low
7190,3,903,Pilot,10,2024,Medium
7191,4,903,Adopted,7,2028,Low
7192,5,903,Adopted,3,2024,Low
7193,6,904,Not Adopted,9,2027,Low
7194,7,904,Pilot,7,2025,Low
7195,3,904,Not Adopted,4,2028,Medium
7196,8,904,Adopted,8,2025,Low
7197,11,904,Research,4,2026,Low
7198,1,905,Pilot,4,2025,Low
7199,2,905,Pilot,9,2026,High
7200,3,905,Research,10,2026,Medium
7201,10,905,Research,9,2025,Medium
7202,11,905,Research,4,2027,High
7203,12,905,Pilot,7,2027,High
7204,8,905,Adopted,6,2027,Medium
7205,7,905,Not Adopted,6,2026,High
7206,9,905,Not Adopted,10,2028,Low
7207,3,906,Not Adopted,4,2028,High
7208,11,906,Adopted,10,2024,High
7209,12,906,Adopted,9,2025,High
7210,9,906,Research,9,2026,High
7211,1,906,Pilot,3,2026,Medium
7212,7,906,Pilot,7,2024,High
7213,6,906,Not Adopted,8,2025,Low
7214,2,906,Adopted,5,2025,Low
7215,11,907,Adopted,6,2025,Medium
7216,1,907,Pilot,10,2025,High
7217,9,907,Adopted,5,2028,Medium
7218,2,907,Research,5,2028,Medium
7219,6,908,Research,6,2026,Low
7220,8,908,Pilot,6,2025,Medium
7221,12,908,Pilot,9,2025,Medium
7222,4,908,Research,10,2028,High
7223,5,908,Adopted,3,2027,Medium
7224,10,908,Adopted,4,2026,Medium
7225,7,908,Research,9,2024,Low
7226,1,908,Pilot,10,2024,Medium
7227,11,908,Research,4,2025,Medium
7228,2,908,Adopted,4,2026,Low
7229,12,909,Research,10,2025,Low
7230,6,909,Not Adopted,4,2024,Medium
7231,8,909,Research,8,2025,High
7232,4,909,Not Adopted,7,2024,High
7233,1,910,Pilot,10,2024,High
7234,11,910,Pilot,10,2025,High
7235,9,910,Research,6,2027,High
7236,3,910,Research,9,2024,Low
7237,3,911,Not Adopted,3,2027,Low
7238,8,911,Research,10,2025,High
7239,6,911,Adopted,8,2026,High
7240,9,911,Adopted,8,2027,High
7241,7,911,Research,9,2025,Medium
7242,4,911,Research,4,2024,Low
7243,5,911,Pilot,4,2028,Medium
7244,10,911,Pilot,3,2027,Medium
7245,5,912,Research,10,2024,Medium
7246,12,912,Not Adopted,3,2024,High
7247,11,912,Research,6,2025,Low
7248,8,912,Research,8,2027,High
7249,10,912,Pilot,4,2026,High
7250,3,912,Research,3,2025,High
7251,7,912,Adopted,9,2027,High
7252,2,912,Research,9,2028,Medium
7253,9,912,Not Adopted,9,2027,High
7254,4,912,Research,8,2028,High
7255,1,912,Not Adopted,6,2026,Medium
7256,6,912,Research,6,2027,High
7257,7,913,Pilot,9,2024,Medium
7258,3,913,Not Adopted,3,2028,High
7259,2,913,Adopted,10,2025,High
7260,8,913,Pilot,10,2025,Low
7261,12,913,Pilot,3,2024,High
7262,6,913,Research,4,2026,High
7263,1,913,Adopted,4,2026,Medium
7264,9,913,Pilot,7,2024,Low
7265,11,913,Pilot,10,2024,Medium
7266,4,913,Research,7,2025,Low
7267,11,914,Pilot,4,2027,High
7268,12,914,Adopted,9,2028,High
7269,10,914,Pilot,3,2027,Low
7270,1,914,Pilot,10,2028,High
7271,3,914,Pilot,10,2027,Medium
7272,7,914,Pilot,7,2024,High
7273,9,914,Research,3,2026,High
7274,8,914,Adopted,7,2025,Medium
7275,4,915,Not Adopted,4,2026,High
7276,2,915,Not Adopted,4,2024,High
7277,7,915,Not Adopted,8,2024,Low
7278,3,915,Not Adopted,8,2024,High
7279,9,915,Adopted,10,2026,High
7280,12,915,Adopted,5,2026,High
7281,1,915,Adopted,4,2026,Low
7282,6,915,Research,10,2025,High
7283,10,915,Research,4,2028,High
7284,5,915,Adopted,3,2027,High
7285,11,915,Not Adopted,10,2026,Medium
7286,8,915,Adopted,6,2028,Medium
7287,11,916,Not Adopted,8,2027,Medium
7288,3,916,Adopted,5,2028,Low
7289,2,916,Adopted,3,2026,High
7290,7,916,Not Adopted,4,2027,Low
7291,1,916,Research,6,2026,High
7292,4,916,Research,7,2027,Medium
7293,8,916,Adopted,6,2025,High
7294,5,916,Adopted,6,2026,Low
7295,6,916,Pilot,3,2028,Low
7296,12,917,Adopted,5,2024,Low
7297,5,917,Not Adopted,9,2028,High
7298,10,917,Research,7,2027,Low
7299,9,917,Not Adopted,7,2026,Medium
7300,10,918,Not Adopted,10,2027,Medium
7301,1,918,Not Adopted,4,2028,Low
7302,6,918,Research,10,2026,Low
7303,7,918,Adopted,6,2028,Low
7304,5,918,Pilot,4,2024,Medium
7305,3,919,Not Adopted,6,2027,Medium
7306,12,919,Pilot,8,2027,Low
7307,8,919,Research,7,2027,Medium
7308,11,919,Pilot,3,2025,Low
7309,9,919,Pilot,4,2024,High
7310,10,919,Research,5,2024,Medium
7311,4,920,Adopted,3,2026,Low
7312,9,920,Research,9,2026,Medium
7313,7,920,Adopted,6,2026,Medium
7314,12,920,Adopted,9,2028,Medium
7315,1,920,Not Adopted,10,2025,Medium
7316,8,920,Adopted,9,2028,Medium
7317,8,921,Research,10,2028,Medium
7318,7,921,Research,7,2024,High
7319,4,921,Pilot,6,2027,Low
7320,12,921,Not Adopted,5,2024,Low
7321,9,922,Pilot,6,2024,Low
7322,6,922,Not Adopted,10,2028,Low
7323,1,922,Pilot,4,2028,High
7324,3,922,Not Adopted,4,2027,High
7325,11,922,Not Adopted,10,2025,Low
7326,8,923,Not Adopted,5,2026,Medium
7327,5,923,Research,4,2027,High
7328,3,923,Pilot,8,2025,High
7329,7,923,Research,4,2025,Medium
7330,11,923,Pilot,4,2027,Low
7331,9,923,Research,3,2026,Medium
7332,6,923,Pilot,3,2027,Low
7333,12,923,Pilot,3,2024,Medium
7334,10,923,Pilot,4,2026,High
7335,2,923,Pilot,4,2026,Low
7336,11,924,Not Adopted,8,2025,Medium
7337,1,924,Research,5,2028,High
7338,8,924,Research,6,2027,High
7339,2,924,Not Adopted,4,2028,Medium
7340,10,924,Research,9,2027,High
7341,3,924,Adopted,6,2027,Medium
7342,7,924,Not Adopted,4,2028,High
7343,5,924,Pilot,6,2028,Medium
7344,12,924,Adopted,7,2028,Low
7345,9,924,Pilot,7,2024,Low
7346,10,925,Pilot,5,2024,High
7347,4,925,Pilot,6,2027,High
7348,3,925,Adopted,9,2028,Medium
7349,2,925,Not Adopted,9,2025,High
7350,1,925,Adopted,9,2027,High
7351,11,925,Research,6,2025,High
7352,9,925,Pilot,3,2026,Medium
7353,5,925,Adopted,3,2028,High
7354,8,925,Not Adopted,3,2028,Medium
7355,12,925,Adopted,7,2026,High
7356,7,925,Not Adopted,4,2026,Low
7357,6,925,Pilot,6,2028,High
7358,1,926,Research,6,2028,Low
7359,4,926,Not Adopted,7,2028,Medium
7360,2,926,Adopted,8,2024,High
7361,12,926,Research,6,2028,High
7362,9,926,Not Adopted,8,2025,Low
7363,10,926,Adopted,3,2025,High
7364,5,926,Pilot,9,2025,Low
7365,7,926,Pilot,7,2028,Medium
7366,8,926,Adopted,6,2024,High
7367,3,926,Pilot,7,2028,High
7368,11,926,Research,8,2028,Low
7369,2,927,Not Adopted,5,2025,Medium
7370,6,927,Pilot,6,2027,Low
7371,1,927,Adopted,6,2026,Low
7372,8,927,Not Adopted,10,2025,High
7373,7,927,Adopted,4,2026,Medium
7374,9,927,Research,6,2028,High
7375,11,927,Pilot,10,2028,Low
7376,10,927,Pilot,10,2025,High
7377,12,927,Research,9,2028,Medium
7378,2,928,Adopted,5,2026,High
7379,5,928,Not Adopted,5,2025,High
7380,10,928,Adopted,4,2024,High
7381,9,928,Adopted,8,2025,Low
7382,11,928,Not Adopted,10,2026,High
7383,4,928,Pilot,7,2028,High
7384,7,928,Not Adopted,9,2026,High
7385,12,928,Pilot,9,2027,High
7386,8,928,Research,4,2025,Low
7387,1,928,Not Adopted,10,2027,Low
7388,5,929,Research,3,2026,High
7389,9,929,Not Adopted,9,2026,Medium
7390,8,929,Adopted,5,2026,Low
7391,10,929,Pilot,6,2028,Low
7392,6,929,Not Adopted,6,2028,Medium
7393,2,929,Pilot,5,2025,Medium
7394,7,930,Pilot,3,2026,Medium
7395,2,930,Not Adopted,5,2024,Medium
7396,1,930,Adopted,4,2027,High
7397,4,930,Adopted,6,2028,Low
7398,3,930,Adopted,7,2027,High
7399,6,930,Research,7,2027,Low
7400,9,930,Research,4,2025,Medium
7401,11,931,Pilot,10,2026,Low
7402,12,931,Research,8,2027,Low
7403,5,931,Adopted,6,2027,Low
7404,2,931,Pilot,8,2026,Medium
7405,8,931,Pilot,10,2024,Medium
7406,1,931,Pilot,10,2027,Medium
7407,4,931,Pilot,8,2025,Medium
7408,10,931,Not Adopted,7,2026,High
7409,6,931,Pilot,3,2026,Medium
7410,9,931,Pilot,6,2028,Low
7411,12,932,Adopted,4,2026,Medium
7412,8,932,Not Adopted,8,2025,Low
7413,5,932,Research,3,2024,High
7414,11,932,Research,10,2027,Low
7415,7,932,Pilot,7,2024,High
7416,6,932,Pilot,5,2025,Medium
7417,4,933,Not Adopted,8,2025,High
7418,6,933,Research,8,2026,High
7419,12,933,Adopted,9,2027,Low
7420,9,933,Not Adopted,10,2026,Low
7421,10,933,Adopted,6,2025,Medium
7422,2,933,Not Adopted,4,2024,High
7423,8,933,Research,10,2027,Low
7424,7,933,Adopted,5,2025,Low
7425,5,933,Research,8,2025,Low
7426,11,933,Research,6,2026,High
7427,9,934,Not Adopted,7,2026,Low
7428,1,934,Pilot,7,2025,Medium
7429,7,934,Pilot,5,2025,High
7430,5,934,Pilot,5,2026,Low
7431,10,934,Not Adopted,3,2027,Low
7432,11,934,Pilot,4,2028,Low
7433,3,934,Pilot,7,2025,Low
7434,2,934,Research,3,2024,Low
7435,6,934,Pilot,8,2025,High
7436,4,934,Pilot,10,2024,Medium
7437,12,934,Research,9,2028,Medium
7438,8,935,Adopted,5,2026,Medium
7439,9,935,Research,7,2024,Low
7440,7,935,Research,10,2025,High
7441,1,935,Research,4,2027,Low
7442,10,935,Not Adopted,8,2028,High
7443,12,935,Pilot,5,2024,High
7444,2,935,Research,7,2024,Low
7445,11,936,Not Adopted,10,2026,Medium
7446,12,936,Adopted,3,2028,Medium
7447,6,936,Pilot,3,2026,High
7448,1,936,Adopted,5,2026,Low
7449,3,936,Not Adopted,6,2024,Medium
7450,5,937,Pilot,7,2024,High
7451,2,937,Adopted,9,2027,High
7452,10,937,Not Adopted,5,2028,High
7453,12,937,Pilot,3,2027,Medium
7454,9,937,Pilot,10,2025,Medium
7455,4,937,Adopted,8,2028,Low
7456,3,937,Pilot,6,2028,High
7457,1,937,Adopted,8,2028,Low
7458,6,937,Research,5,2026,High
7459,7,937,Research,6,2024,Medium
7460,11,937,Adopted,6,2028,Low
7461,12,938,Adopted,5,2028,High
7462,8,938,Pilot,5,2028,Medium
7463,2,938,Not Adopted,3,2028,High
7464,5,938,Adopted,7,2027,High
7465,3,938,Not Adopted,4,2025,Medium
7466,1,939,Adopted,4,2025,Medium
7467,10,939,Research,6,2028,High
7468,2,939,Research,9,2026,Medium
7469,9,939,Pilot,10,2027,High
7470,12,939,Adopted,10,2026,Medium
7471,1,940,Pilot,5,2028,Medium
7472,3,940,Adopted,6,2025,High
7473,12,940,Not Adopted,10,2028,High
7474,8,940,Research,7,2025,Medium
7475,7,940,Adopted,9,2027,High
7476,11,941,Research,4,2027,Medium
7477,3,941,Not Adopted,3,2025,Medium
7478,4,941,Not Adopted,4,2028,Low
7479,9,941,Not Adopted,6,2026,Medium
7480,2,941,Research,6,2024,High
7481,1,941,Research,5,2025,Medium
7482,7,942,Adopted,9,2026,Medium
7483,9,942,Research,8,2024,High
7484,11,942,Pilot,10,2025,Low
7485,8,942,Adopted,3,2025,High
7486,12,942,Pilot,7,2028,Medium
7487,6,942,Not Adopted,7,2027,Medium
7488,2,942,Research,7,2028,High
7489,1,942,Adopted,7,2026,Medium
7490,10,943,Research,5,2025,Low
7491,3,943,Pilot,6,2025,High
7492,4,943,Adopted,5,2027,High
7493,7,943,Adopted,8,2024,Low
7494,12,943,Not Adopted,8,2026,High
7495,11,943,Adopted,8,2024,High
7496,9,943,Adopted,8,2027,High
7497,6,944,Not Adopted,4,2027,Low
7498,7,944,Not Adopted,6,2028,Medium
7499,4,944,Pilot,8,2025,Low
7500,5,944,Not Adopted,5,2027,Low
7501,2,944,Adopted,10,2024,Low
7502,8,944,Research,6,2028,Low
7503,12,944,Research,5,2026,Medium
7504,11,944,Research,4,2028,Medium
7505,10,944,Research,7,2027,Medium
7506,6,945,Adopted,9,2025,Medium
7507,11,945,Pilot,3,2026,Low
7508,8,945,Research,9,2026,Low
7509,1,945,Pilot,7,2027,Low
7510,5,945,Not Adopted,5,2026,Medium
7511,1,946,Pilot,9,2025,Medium
7512,2,946,Research,7,2024,Medium
7513,11,946,Research,4,2027,High
7514,10,946,Adopted,3,2024,Medium
7515,12,946,Research,7,2024,Low
7516,3,946,Pilot,9,2028,Low
7517,6,947,Research,6,2027,Medium
7518,11,947,Adopted,9,2024,High
7519,5,947,Pilot,6,2026,Medium
7520,12,947,Not Adopted,9,2026,High
7521,12,948,Research,7,2026,High
7522,10,948,Pilot,6,2025,Medium
7523,5,948,Pilot,5,2025,Medium
7524,6,948,Pilot,4,2027,Medium
7525,1,948,Pilot,9,2028,Medium
7526,7,949,Not Adopted,6,2025,Low
7527,4,949,Not Adopted,9,2028,High
7528,12,949,Not Adopted,9,2028,Low
7529,8,949,Pilot,6,2026,Low
7530,2,949,Adopted,9,2027,Low
7531,1,949,Research,7,2025,Medium
7532,5,949,Not Adopted,8,2026,Low
7533,4,950,Research,9,2025,High
7534,2,950,Not Adopted,7,2026,High
7535,9,950,Pilot,7,2024,Low
7536,12,950,Research,8,2026,High
7537,1,950,Pilot,8,2025,Low
7538,6,950,Pilot,4,2027,Medium
7539,5,951,Not Adopted,9,2026,High
7540,3,951,Pilot,5,2024,Medium
7541,12,951,Adopted,3,2025,Low
7542,8,951,Research,8,2028,High
7543,6,952,Not Adopted,7,2027,High
7544,9,952,Research,4,2026,Low
7545,12,952,Pilot,6,2026,Medium
7546,1,952,Pilot,8,2025,High
7547,9,953,Research,10,2026,Medium
7548,8,953,Pilot,8,2024,Medium
7549,1,953,Adopted,5,2026,High
7550,4,953,Pilot,10,2024,Medium
7551,2,953,Research,7,2024,High
7552,5,953,Research,10,2025,High
7553,3,953,Not Adopted,9,2027,Low
7554,6,953,Adopted,7,2027,Medium
7555,7,953,Adopted,7,2028,High
7556,12,953,Not Adopted,10,2028,Medium
7557,6,954,Adopted,3,2028,High
7558,1,954,Not Adopted,8,2028,Low
7559,8,954,Pilot,7,2025,High
7560,5,954,Adopted,6,2025,Medium
7561,3,954,Pilot,8,2027,Low
7562,10,954,Not Adopted,6,2028,Low
7563,10,955,Adopted,4,2027,Low
7564,2,955,Pilot,10,2026,High
7565,8,955,Adopted,3,2024,Medium
7566,11,955,Adopted,3,2025,Medium
7567,6,955,Research,10,2024,Low
7568,3,956,Pilot,9,2027,Low
7569,1,956,Pilot,7,2025,Medium
7570,5,956,Adopted,5,2025,High
7571,10,956,Not Adopted,9,2026,Medium
7572,8,956,Not Adopted,6,2028,High
7573,2,956,Not Adopted,6,2026,Medium
7574,4,957,Research,5,2028,Medium
7575,1,957,Pilot,4,2028,Low
7576,11,957,Research,6,2027,Medium
7577,12,957,Not Adopted,10,2024,Medium
7578,3,957,Adopted,3,2026,High
7579,8,957,Pilot,6,2024,Medium
7580,7,958,Not Adopted,9,2027,Low
7581,4,958,Not Adopted,9,2026,Medium
7582,12,958,Adopted,4,2027,Medium
7583,5,958,Not Adopted,8,2026,High
7584,3,958,Research,6,2028,Medium
7585,9,958,Not Adopted,5,2028,High
7586,10,958,Pilot,8,2024,High
7587,6,958,Adopted,6,2028,Low
7588,11,958,Pilot,8,2025,High
7589,8,958,Pilot,6,2026,Low
7590,5,959,Not Adopted,7,2026,Medium
7591,7,959,Pilot,7,2028,High
7592,4,959,Research,4,2024,High
7593,8,959,Adopted,8,2024,Medium
7594,10,959,Not Adopted,4,2025,Medium
7595,7,960,Research,10,2028,Low
7596,6,960,Pilot,3,2028,Low
7597,2,960,Research,7,2024,High
7598,9,960,Not Adopted,8,2027,Medium
7599,12,960,Not Adopted,7,2025,Medium
7600,11,960,Adopted,7,2026,High
7601,1,960,Research,5,2027,Low
7602,10,961,Research,4,2024,High
7603,6,961,Research,4,2024,Medium
7604,9,961,Research,7,2028,Medium
7605,4,961,Research,7,2024,High
7606,7,961,Adopted,9,2024,High
7607,11,961,Adopted,9,2028,Low
7608,5,961,Not Adopted,7,2027,Low
7609,6,962,Not Adopted,7,2024,Medium
7610,11,962,Research,5,2025,Medium
7611,9,962,Pilot,4,2027,High
7612,1,962,Not Adopted,7,2024,Medium
7613,5,962,Not Adopted,5,2027,Medium
7614,12,962,Not Adopted,3,2027,High
7615,4,962,Pilot,9,2024,Medium
7616,8,962,Research,6,2028,Medium
7617,3,962,Adopted,9,2026,Medium
7618,5,963,Adopted,9,2026,High
7619,8,963,Not Adopted,4,2026,Low
7620,11,963,Research,9,2024,Low
7621,9,963,Not Adopted,7,2025,Low
7622,7,964,Research,4,2024,Low
7623,2,964,Pilot,7,2027,Low
7624,11,964,Research,9,2024,Low
7625,3,964,Pilot,3,2028,Low
7626,2,965,Not Adopted,4,2026,High
7627,8,965,Research,3,2024,Medium
7628,10,965,Not Adopted,6,2024,High
7629,11,965,Pilot,6,2028,Low
7630,4,965,Research,3,2026,Low
7631,7,966,Pilot,8,2027,Medium
7632,4,966,Not Adopted,7,2024,Medium
7633,10,966,Pilot,9,2025,Low
7634,11,966,Adopted,5,2025,Medium
7635,5,966,Research,9,2025,Medium
7636,3,966,Not Adopted,3,2024,High
7637,2,966,Not Adopted,5,2025,Low
7638,6,967,Pilot,9,2027,Medium
7639,9,967,Not Adopted,5,2024,High
7640,1,967,Pilot,8,2024,High
7641,7,967,Not Adopted,4,2028,High
7642,4,967,Pilot,4,2024,Low
7643,10,967,Not Adopted,9,2026,Low
7644,3,967,Not Adopted,8,2028,Medium
7645,2,967,Not Adopted,7,2026,Low
7646,5,967,Adopted,10,2025,Medium
7647,12,967,Not Adopted,7,2025,Low
7648,2,968,Adopted,8,2026,Medium
7649,6,968,Pilot,5,2024,Medium
7650,12,968,Pilot,8,2027,Medium
7651,7,968,Adopted,9,2026,High
7652,9,969,Research,3,2025,Low
7653,6,969,Pilot,4,2024,High
7654,3,969,Not Adopted,9,2025,Medium
7655,4,969,Pilot,4,2026,High
7656,8,969,Research,3,2028,Low
7657,2,969,Adopted,9,2026,Low
7658,10,969,Research,4,2024,Low
7659,3,970,Pilot,7,2027,High
7660,6,970,Pilot,5,2025,High
7661,4,970,Adopted,4,2026,Medium
7662,10,970,Research,10,2024,Low
7663,11,970,Not Adopted,10,2026,Medium
7664,7,970,Research,8,2025,Low
7665,5,970,Adopted,4,2025,High
7666,2,970,Pilot,4,2025,Medium
7667,11,971,Adopted,3,2025,Medium
7668,9,971,Not Adopted,10,2024,Medium
7669,3,971,Not Adopted,10,2024,Low
7670,5,971,Not Adopted,6,2024,Medium
7671,2,971,Adopted,7,2028,High
7672,7,971,Adopted,8,2026,Low
7673,10,971,Research,7,2024,Low
7674,1,971,Pilot,4,2025,High
7675,4,971,Adopted,5,2028,High
7676,1,972,Pilot,10,2027,Medium
7677,9,972,Pilot,6,2026,Medium
7678,8,972,Pilot,5,2027,High
7679,12,972,Pilot,9,2028,Medium
7680,10,972,Not Adopted,3,2028,Low
7681,11,972,Adopted,5,2026,Low
7682,7,972,Adopted,3,2026,Low
7683,3,972,Pilot,9,2027,Low
7684,4,972,Adopted,3,2025,Medium
7685,2,972,Adopted,9,2025,Medium
7686,5,972,Adopted,7,2028,Medium
7687,6,972,Adopted,6,2025,Medium
